"ID","Mscode","Year","Est. Code","Estimate","SE","Lower CIB","Upper CIB","Flag"
"25a49f30-723c-4261-bf25-497f3213f7b4","MEASG","2018","_ChangeInProportion","1.4","2.6","-1.1","4.0",""
"caaaaa3b-8d0b-4b27-9df3-0ee165df972b","MEASG","2018","_Number","253.8","21.6","232.3","275.4",""
"e8799a98-1bd4-4673-b221-42f518677b44","MEASG","2018","_ChangeInNumber","18.2","28.8","-10.6","47.0",""
"e25ea1cd-a066-45c4-86c7-9a68b8c22918","MEASG","2018","_Population","1113.3","0.0","0.0","0.0",""
"202e87d3-fa16-4c22-924c-172df50e5d3a","MEASG","2019","_Proportion","20.1","1.2","19.0","21.3",""
"9dd13f9c-9b90-4f8e-a82c-ccdcb6838147","MEASG","2019","_ChangeInProportion","-2.7","2.5","-5.2","-0.2",""
"81ccdb74-16a3-48c1-8ba2-5b9a6a0f0dfd","MEASG","2019","_Number","227.9","13.2","214.7","241.1",""
"bb5448f4-b81b-469d-9aa5-2823833aee64","MEASG","2019","_ChangeInNumber","-25.9","29.7","-53.8","2.0",""
"a6e9ade6-b3f2-4826-a17b-a3843a6a5c0a","MEASG","2019","_Population","1132.8","0.0","0.0","0.0",""
"f2401044-d461-4567-96ef-d724b8a60b49","MEASG","2020","_Proportion","19.5","1.3","18.2","20.8",""
"0d3123a2-eccc-4a06-ab91-563349067ea5","MEASG","2020","_ChangeInProportion","-0.6","1.8","-2.5","1.2",""
"379b1b5d-86d0-4dcf-85e9-e6792d192e4d","MEASG","2020","_Number","222.8","14.8","207.9","237.6",""
"5f2bd420-5f07-411e-8fde-c7a0b7d75917","MEASG","2020","_ChangeInNumber","-5.1","20.8","-25.9","15.7",""
"df771dde-28e6-4b10-af54-5a0ce42dc89b","MEASG","2020","_Population","1144.1","0.0","0.0","0.0",""
"60ca30bb-6c08-4a9c-b83f-6ee81784b373","MEASG","2021","_Proportion","19.6","1.4","18.2","20.9",""
"fe84ae09-d2b1-4dc0-bdc7-568a5c81dc5d","MEASG","2021","_ChangeInProportion","0.1","1.8","-1.7","1.9",""
"95f27011-833e-48ff-ad22-0b73eaa8a454","MEASG","2021","_Number","225.2","15.6","209.6","240.7",""
"3aebc268-e3a6-46f7-bb59-e9574a156c06","MEASG","2021","_ChangeInNumber","2.4","20.9","-18.5","23.3",""
"6646a641-cba0-4659-a3b0-da5366fd011d","MEASG","2021","_Population","1149.2","0.0","0.0","0.0",""
"3c003205-925e-4e82-bd8d-447ed8a44af9","MEASG","2022","_Proportion","19.4","2.1","17.3","21.5",""
"0013c3b4-9752-493c-bc73-4d098410e8d4","MEASG","2022","_ChangeInProportion","-0.2","2.4","-2.6","2.3",""
"58afcd8f-7079-435a-b051-9c9ce4db957e","MEASG","2022","_Number","223.7","24.2","199.4","247.9",""
"2dd2a1f5-7705-47c8-86e2-b46bc7f54ae7","MEASG","2022","_ChangeInNumber","-1.5","28.0","-29.5","26.5",""
"9baeec3b-0591-4cc1-800c-951ea553e6f2","MEASG","2022","_Population","1150.7","0.0","0.0","0.0",""
"3ff4ab35-8bc8-4929-b15f-119fdff94fd5","MEASH","2007","_Proportion","15.3","2.8","12.5","18.1",""
"546c17a0-04fb-4728-8598-ef161313786f","MEASH","2007","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"0fe3ce34-e3dd-48e6-a5c6-8baa28625373","MEASH","2007","_Number","163.9","30.3","133.6","194.2",""
"8afc3b34-a8ef-4b1b-9737-890fd9926911","MEASH","2007","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"fa9e0a9a-3aca-4d5c-843b-99800b5bd9b5","MEASH","2007","_Population","1073.4","0.0","0.0","0.0",""
"c376042a-9123-4630-b066-4909be4ec177","MEASH","2008","_Proportion","14.5","2.2","12.2","16.7",""
"0c313ecc-07be-4d25-9f3f-a6272ecfdd5a","MEASH","2008","_ChangeInProportion","-0.8","3.6","-4.4","2.8",""
"ee673ed8-317c-4551-a9d1-5e6e462f31e9","MEASH","2008","_Number","155.9","24.0","131.9","179.9",""
"55a28ad9-2a10-4a8c-a506-d85a4bfbc87a","MEASH","2008","_ChangeInNumber","-8.0","38.3","-46.3","30.3",""
"5f1d6b68-0cbf-40ca-ab1e-f28ec1512172","MEASH","2008","_Population","1076.5","0.0","0.0","0.0",""
"c2c90b4d-3963-47c0-9059-f56024666d23","MEASH","2009","_Proportion","15.3","2.3","13.0","17.6",""
"08aa2f7c-12ce-4923-9515-d9883740ad4b","MEASH","2009","_ChangeInProportion","0.8","3.2","-2.3","4.0",""
"3e712727-0718-4e84-b943-f1477ab4787c","MEASH","2009","_Number","165.2","25.2","140.0","190.4",""
"7d8628d5-612d-4523-bb3e-8fbff2de9369","MEASH","2009","_ChangeInNumber","9.3","34.5","-25.2","43.8",""
"c2dbcc18-8659-4663-9de4-7f95c600929e","MEASH","2009","_Population","1078.1","0.0","0.0","0.0",""
"99cbfffd-d5c3-4390-9677-b2cd61eb7e6d","MEASH","2010","_Proportion","14.8","2.3","12.5","17.1",""
"a0df5ba6-d551-40cb-a4e5-56da9f5b7be2","MEASH","2010","_ChangeInProportion","-0.5","3.2","-3.7","2.7",""
"9ed3bfd8-f54a-4bec-9030-cf5dcd69e4ba","MEASH","2010","_Number","160.4","25.3","135.1","185.7",""
"f2b20362-4321-4458-9702-98cd792cd1e0","MEASH","2010","_ChangeInNumber","-4.8","35.2","-40.0","30.4",""
"69938f5c-6cf9-43ec-a300-307ff4594fa5","MEASH","2010","_Population","1082.6","0.0","0.0","0.0",""
"7e479b18-30db-43cc-842a-68d6af8001a8","MEASH","2011","_Proportion","16.1","2.2","13.9","18.4",""
"0aab788a-9a04-460f-bfe9-a1c323ac6a03","MEASH","2011","_ChangeInProportion","1.3","3.0","-1.7","4.3",""
"f290f4b6-ff2d-4450-91ab-8ad9949f7a84","MEASH","2011","_Number","175.5","24.0","151.5","199.5",""
"69505608-3ba7-48cb-a8af-112099cdf772","MEASH","2011","_ChangeInNumber","15.1","32.8","-17.7","47.9",""
"35871678-74e9-4abe-8935-881be4fcc37c","MEASH","2011","_Population","1086.9","0.0","0.0","0.0",""
"57364da9-7b7a-4d3e-9d41-50cb81dc9560","MEASH","2012","_Proportion","16.3","2.6","13.7","18.9",""
"c2ce169e-d77b-45d3-805d-503500d3933f","MEASH","2012","_ChangeInProportion","0.1","3.3","-3.2","3.5",""
"05b566d5-eadd-42cd-a22d-d77ca693f2e8","MEASH","2012","_Number","176.8","28.7","148.1","205.6",""
"9ca8a8bc-6bb7-4f10-8fa1-3375b29956ff","MEASH","2012","_ChangeInNumber","1.3","36.3","-35.0","37.6",""
"b3bdd89a-8f15-4a51-83b2-d3b48ef9d56c","MEASH","2012","_Population","1085.9","0.0","0.0","0.0",""
"a77f9bc9-9a85-439f-9c33-2775fa437b3b","MEASH","2013","_Proportion","15.6","2.5","13.1","18.1",""
"2a4f6041-2009-45de-8497-c909d5999e80","MEASH","2013","_ChangeInProportion","-0.7","3.4","-4.1","2.7",""
"a5fc40ce-dcf1-4284-ab9e-d405907716f6","MEASH","2013","_Number","169.0","27.0","142.0","196.0",""
"456959ab-e15f-40ce-be8d-eaa83dcc175e","MEASH","2013","_ChangeInNumber","-7.8","37.1","-44.9","29.3",""
"9d91d6a9-dcb6-4674-8b4c-c252fd3f31f8","MEASH","2013","_Population","1084.7","0.0","0.0","0.0",""
"267adac0-5422-4d4c-98d0-6dfcdd805dc6","MEASH","2014","_Proportion","15.8","2.4","13.5","18.2",""
"1f9d7e33-abe5-4de4-905e-a1f5d7109ff0","MEASH","2014","_ChangeInProportion","0.3","3.6","-3.3","3.9",""
"e98336a8-38ea-4d9c-a4df-8143ead184ab","MEASH","2014","_Number","171.7","25.9","145.8","197.6",""
"cae7aded-9e85-4220-b4bc-fd7d8e22d5f5","MEASH","2014","_ChangeInNumber","2.7","39.1","-36.4","41.8",""
"5ac31345-290b-4a08-b1d3-bd684b10498d","MEASH","2014","_Population","1083.9","0.0","0.0","0.0",""
"33fe4c69-b4b0-437c-9836-8206cb889c04","MEASH","2015","_Proportion","15.5","1.9","13.5","17.4",""
"2db19daa-71f3-46c5-b0ea-8910b6e6cf7e","MEASH","2015","_ChangeInProportion","-0.4","3.2","-3.5","2.8",""
"9c938a15-1d2a-4034-b6cf-800e26eea73b","MEASH","2015","_Number","168.2","21.2","147.0","189.5",""
"8338944b-172e-4c0b-961f-9e8557e71b43","MEASH","2015","_ChangeInNumber","-3.5","35.1","-38.6","31.6",""
"1d07a91c-8273-4a06-84ea-5b745b21e662","MEASH","2015","_Population","1087.1","0.0","0.0","0.0",""
"cdac2f4a-661a-482c-858d-b1e2385cc22c","MEASH","2016","_Proportion","16.2","2.3","13.9","18.5",""
"e1338ca7-f70c-478e-a1ef-d9d752fa4408","MEASH","2016","_ChangeInProportion","0.8","2.9","-2.1","3.7",""
"3a7b16d7-f1df-45d8-87d6-2a41616cbac3","MEASH","2016","_Number","177.6","25.2","152.5","202.8",""
"c64171ec-df5a-4d15-8c04-c52534cf6ffa","MEASH","2016","_ChangeInNumber","9.4","31.8","-22.4","41.2",""
"f7062069-1e24-4ad4-804e-4aa42d75a5be","MEASH","2016","_Population","1093.2","0.0","0.0","0.0",""
"14b457bc-52ff-43f4-97f2-9cd069c560a7","MEASH","2017","_Proportion","16.1","2.2","13.9","18.4",""
"e720c0f1-35af-4d07-8bdd-2d8dba2dc618","MEASH","2017","_ChangeInProportion","-0.1","3.4","-3.5","3.2",""
"0ab8a998-1dea-464f-8c27-becbd29052ef","MEASH","2017","_Number","178.0","24.4","153.6","202.4",""
"761110d2-f6c1-4c06-94a7-29a03552881a","MEASH","2017","_ChangeInNumber","0.4","36.7","-36.3","37.1",""
"8d1ddd6d-a121-4c0d-b025-80d203d1efdd","MEASH","2017","_Population","1103.2","0.0","0.0","0.0",""
"e3041dac-256f-4457-9094-0286cd9cf8ba","MEASH","2018","_Proportion","15.7","2.2","13.5","17.8",""
"b1548a54-7017-4ff8-a959-70a04af6da8d","MEASH","2018","_ChangeInProportion","-0.5","3.0","-3.5","2.5",""
"c6c3d681-8510-47c3-a297-6494f7636c3d","MEASH","2018","_Number","174.3","24.6","149.7","198.9",""
"29a696de-1e27-4c3e-8573-311f8f669acd","MEASH","2018","_ChangeInNumber","-3.7","33.4","-37.1","29.7",""
"759bb7f2-d45c-4c94-b37f-239e1244244e","MEASH","2018","_Population","1113.3","0.0","0.0","0.0",""
"7e3e3e9f-2cc2-4e6e-ba95-73ded8cae453","MEASH","2019","_Proportion","13.8","1.0","12.8","14.7",""
"5c7c1984-cd77-4fa5-be25-614e16739ab3","MEASH","2019","_ChangeInProportion","1.9","2.4","-4.3","0.5",""
"452075a6-d205-4bd7-a404-f0641f075a36","MEASH","2019","_Number","156.1","10.8","145.3","166.9",""
"75f1b09a-bace-4046-8798-83967f437ada","MEASH","2019","_ChangeInNumber","-18.3","27.5","-45.8","9.2",""
"b5167ae1-81ee-4f12-901c-5591fd2cf94c","MEASH","2019","_Population","1132.8","0.0","0.0","0.0",""
"6d5f3863-103f-4d54-807d-e36657506048","MEASH","2020","_Proportion","13.2","1.2","12.0","14.4",""
"4e515e17-91cd-4fba-ac44-352eb81873c8","MEASH","2020","_ChangeInProportion","-0.5","1.6","-2.1","1.0",""
"b5037eaa-1c6c-4304-ada7-8cea3dae59dd","MEASH","2020","_Number","151.4","13.9","137.5","165.3",""
"9fb3de84-faee-4a32-a378-885c01f3dfad","MEASH","2020","_ChangeInNumber","-4.7","18.2","-22.9","13.5",""
"314c6e87-00e2-4549-ac78-71a23ebda60d","MEASH","2020","_Population","1144.1","0.0","0.0","0.0",""
"b149e3b1-7b01-49ab-a737-17e34208dc1d","MEASH","2021","_Proportion","12.3","1.1","11.2","13.3",""
"badf0f03-4029-496b-b6ae-541f86837c24","MEASH","2021","_ChangeInProportion","-1.0","1.6","-2.6","0.6",""
"1fd3387a-808e-4f90-82f8-d58ec8aa5458","MEASH","2021","_Number","141.0","12.4","128.6","153.3",""
"d432cc3b-0cc7-4794-9226-0ef47266d3cb","MEASH","2021","_ChangeInNumber","-10.4","18.3","-28.7","7.9",""
"130a1782-710c-4062-b259-842c2253991c","MEASH","2021","_Population","1149.2","0.0","0.0","0.0",""
"fc6cc1c4-efa5-4851-b0c0-292947400e6e","MEASH","2022","_Proportion","12.5","1.6","10.9","14.2",""
"45810e0a-4833-40c6-a0a6-66b968e788e9","MEASH","2022","_ChangeInProportion","0.3","1.9","-1.6","2.2",""
"ad5a0001-de8e-43c2-aa10-ac7e38b3ee35","MEASH","2022","_Number","144.2","18.7","125.5","163.0",""
"0f3e4f46-e369-44d4-a962-631ff7e285a4","MEASH","2022","_ChangeInNumber","3.3","21.9","-18.6","25.1",""
"82ff7693-2287-47ea-957d-6d09e0e8f0dc","MEASH","2022","_Population","1150.7","0.0","0.0","0.0",""
"02636bfe-9cf8-4b30-a248-0d60e2cd2ccd","MEASI","2007","_Proportion","0.0","0.0","0.0","0.0","A"
"f92ae78b-6cf0-4baf-ac72-8df79ff8a567","MEASI","2007","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"61c7c963-0001-4a26-a720-6ee6a8ed4e49","MEASI","2007","_Number","0.0","0.0","0.0","0.0","A"
"099259ad-f38a-458a-bc22-72d6ad1823ba","MEASI","2007","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"04c8b65f-206c-4d20-9d87-7e8f7387582e","MEASI","2007","_Population","0.0","0.0","0.0","0.0","A"
"d87f80b5-8c3d-418e-b16a-43a454eed9d3","MEASI","2008","_Proportion","0.0","0.0","0.0","0.0","A"
"9c1a9895-e84f-4d7a-b362-df47ee64aa88","MEASI","2008","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"aff95eca-258b-4764-a3f6-ce6af02d0b4a","MEASI","2008","_Number","0.0","0.0","0.0","0.0","A"
"21cb3125-c908-4e71-a14f-1ccb70329776","MEASI","2008","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"3ec28b98-3fa2-43d5-9da0-a28944421c09","MEASI","2008","_Population","0.0","0.0","0.0","0.0","A"
"e9dd2197-d617-4e66-a45f-fc23bf4fce4f","MEASI","2009","_Proportion","0.0","0.0","0.0","0.0","A"
"f1556f2e-8244-4e0f-a886-24a1bb0b75bc","MEASI","2009","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"9084ada3-59c3-4969-a3f8-977b56053589","MEASI","2009","_Number","0.0","0.0","0.0","0.0","A"
"f60ce006-774f-4a4f-913e-be20d4c9eb8b","MEASI","2009","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"a5a80662-def3-4a89-8895-fd84cca24edd","MEASI","2009","_Population","0.0","0.0","0.0","0.0","A"
"882fadee-d341-4553-b816-8583443577a1","MEASI","2010","_Proportion","0.0","0.0","0.0","0.0","A"
"a6485de8-8745-4638-a8f3-ba136fa37b6c","MEASI","2010","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"c96ce866-95c1-4e13-a715-84b837e611d6","MEASI","2010","_Number","0.0","0.0","0.0","0.0","A"
"119db356-afe8-4fd2-be49-d1dcb8a7a85e","MEASI","2010","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"87d6b781-b2f6-4643-a4f2-d8200de0b7b5","MEASI","2010","_Population","0.0","0.0","0.0","0.0","A"
"00a47b65-a76e-48f5-92e9-11b206484b8c","MEASI","2011","_Proportion","0.0","0.0","0.0","0.0","A"
"34ae52d4-3885-481a-975e-d6553f09c18a","MEASI","2011","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"47642c47-f57b-43c6-b267-cb9d58b4012d","MEASI","2011","_Number","0.0","0.0","0.0","0.0","A"
"a3c35aa2-f983-474b-903e-9fef4c21780a","MEASI","2011","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"f0f52d47-6371-421a-b877-7f57aecfe1b4","MEASI","2011","_Population","0.0","0.0","0.0","0.0","A"
"578c335f-8e7f-4299-b641-18fa901d1eb0","MEASI","2012","_Proportion","0.0","0.0","0.0","0.0","A"
"998d59cc-be99-4bf3-994b-60a99f7203e8","MEASI","2012","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"d5dd3632-cb5e-43f2-93c9-1ad0827437a9","MEASI","2012","_Number","0.0","0.0","0.0","0.0","A"
"76199921-d31e-4f5d-9f08-8600703e5ccb","MEASI","2012","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"cbb55828-8127-48c7-9363-dc84b79bf831","MEASI","2012","_Population","0.0","0.0","0.0","0.0","A"
"470cb187-6fc3-48d0-a005-cad9f5138fc1","MEASI","2013","_Proportion","7.7","2.7","5.1","10.4",""
"34cee567-64c5-43ee-9050-70724d590141","MEASI","2013","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"e079a3e9-5dd3-438c-ae0c-563c04fbedc8","MEASI","2013","_Number","84.0","29.1","54.9","113.1",""
"4f39421c-fd57-4579-933b-85a4c229ce7e","MEASI","2013","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"6b6e099a-0058-4b68-b636-f099447b86f1","MEASI","2013","_Population","1084.7","0.0","0.0","0.0",""
"122dd86a-466a-4e12-9616-bff73fb60781","MEASI","2014","_Proportion","8.4","3.1","5.4","11.5",""
"264a27a4-a91b-496d-a86b-6662ecdea1d5","MEASI","2014","_ChangeInProportion","0.7","4.2","-3.5","4.9",""
"bb16229e-5cbe-4efe-bb17-e5a265ba43e5","MEASI","2014","_Number","91.5","33.1","58.4","124.6",""
"a187e968-c723-41e9-bf24-0f52549866b0","MEASI","2014","_ChangeInNumber","7.5","45.4","-37.9","52.9",""
"55eca20d-a267-4374-bca3-f0796479e76a","MEASI","2014","_Population","1083.9","0.0","0.0","0.0",""
"6fb47a63-13b8-4dfb-84c8-d5005585e9ca","MEASI","2015","_Proportion","8.6","3.4","5.2","11.9",""
"951fe2e8-9103-41de-90a8-1db771eb3da6","MEASI","2015","_ChangeInProportion","0.1","4.8","-4.7","4.9",""
"f6d3b523-f2cb-4a11-83e4-3a58614076e9","MEASI","2015","_Number","93.0","36.2","56.8","129.3",""
"1d4cff82-910d-4f57-8da0-39296424608d","MEASI","2015","_ChangeInNumber","1.5","51.6","-50.1","53.1",""
"61e2c5d7-0d2e-43cd-be62-f8e0169a4384","MEASI","2015","_Population","1087.1","0.0","0.0","0.0",""
"65843afd-6d06-473c-a6f2-a7710e5362c9","MEASI","2016","_Proportion","4.6","1.9","2.7","6.5",""
"133ab74c-3b57-46a7-8f70-94d1a4b5a660","MEASI","2016","_ChangeInProportion","-4.0","4.0","-8.0","0.0",""
"9ad269e7-9fb8-4e56-9b46-fee648a5ea09","MEASI","2016","_Number","50.2","20.3","30.0","70.5",""
"f17cff12-1c97-48b2-8038-685ef07da0f8","MEASI","2016","_ChangeInNumber","-42.8","43.5","-86.3","0.7",""
"d071baad-094b-4f09-be53-2bc9ba2bdde2","MEASI","2016","_Population","1093.2","0.0","0.0","0.0",""
"4c38161f-fcb0-4ba3-bc9a-91eedce5bf5a","MEASI","2017","_Proportion","6.7","2.1","4.6","8.8",""
"116f6cf9-2f48-4a45-8e6e-216155baa4f4","MEASI","2017","_ChangeInProportion","2.1","3.0","-0.9","5.1",""
"a2b601fe-8a86-4873-8cb8-9b0148ffa9c1","MEASI","2017","_Number","73.6","23.4","50.2","97.0",""
"784b6bc3-f915-4a27-a2df-311a0f55d129","MEASI","2017","_ChangeInNumber","23.4","33.1","-9.7","56.5",""
"aa5cb5ab-7dc8-415a-b9dd-e24a0829f8ad","MEASI","2017","_Population","1103.2","0.0","0.0","0.0",""
"b795e54d-cf34-4fff-9914-f7790e160afc","MEASI","2018","_Proportion","5.8","1.4","4.4","7.2",""
"9fda324e-4158-4807-9989-45102b9a3c6c","MEASI","2018","_ChangeInProportion","-0.8","2.6","-3.5","1.8",""
"aca9f54d-4d59-4f0d-a233-bdfbd90556b0","MEASI","2018","_Number","64.8","15.6","49.2","80.4",""
"07ad709e-5db4-40b3-8e21-b2a48cfd9f83","MEASI","2018","_ChangeInNumber","-8.8","28.9","-37.7","20.1",""
"a0de59a8-aa2c-4af4-9fd9-393512ed7014","MEASI","2018","_Population","1113.3","0.0","0.0","0.0",""
"7be529f2-6498-4277-a21a-eb23067bfb69","MEASI","2019","_Proportion","5.7","0.6","5.1","6.3",""
"6041d304-b834-42c8-b254-b50ca03f3702","MEASI","2019","_ChangeInProportion","-0.1","1.6","-1.8","1.5",""
"5eae862b-35a2-465c-a6a0-8588fa99cf57","MEASI","2019","_Number","64.6","7.1","57.5","71.7",""
"bba538ca-f32c-441c-9941-cd5e391f091b","MEASI","2019","_ChangeInNumber","-0.2","18.2","-18.4","18.0",""
"625be1dc-f4f9-4bac-9726-fc8f52de0e2f","MEASI","2019","_Population","1132.2","0.0","0.0","0.0",""
"9ce1627c-cf1d-4711-b0a7-dc019957c8f1","MEASI","2020","_Proportion","4.6","0.7","3.9","5.3",""
"a0ef00fd-5666-46dc-8bd1-a38d003134a1","MEASI","2020","_ChangeInProportion","-1.1","0.9","-2.0","-0.2",""
"b31cbdd3-0faf-44d2-a03d-fb6a0d9ba238","MEASI","2020","_Number","52.6","8.0","44.6","60.6",""
"9c78fc33-bf6a-4eee-8c8e-0601b4ccc771","MEASI","2020","_ChangeInNumber","-12.0","10.4","-22.3","-1.6",""
"ca833e98-034c-4118-8ed9-5872b1bca366","MEASI","2020","_Population","1142.3","0.0","0.0","0.0",""
"6cb0061f-6153-49cf-a8e2-d8011d3af77a","MEASI","2021","_Proportion","4.9","0.9","4.0","5.8",""
"e7017918-e97f-4998-850c-dcb89752e8c2","MEASI","2021","_ChangeInProportion","0.3","1.1","-0.8","1.3",""
"bc77a505-3a4e-44ae-8ff1-5acadd6b0dd4","MEASI","2021","_Number","56.1","10.1","46.1","66.2",""
"eea9e689-54a6-442f-b28b-4dca1b6fe38b","MEASI","2021","_ChangeInNumber","3.5","12.1","-8.6","15.7",""
"c9e8709b-855a-4371-bc91-5e25d4e2038f","MEASI","2021","_Population","1146.9","0.0","0.0","0.0",""
"c63b341a-bfd5-4367-96ef-b963a8503b89","MEASI","2022","_Proportion","3.9","1.0","2.9","4.9",""
"51340c66-5e39-4553-b821-92fe89f9144c","MEASI","2022","_ChangeInProportion","-1.0","1.3","-2.3","0.3",""
"f6394508-d661-41a9-bfa8-65f19fec8044","MEASI","2022","_Number","45.1","11.2","33.9","56.3",""
"c763c7b2-cd27-47fb-9caf-cd4d5461c374","MEASI","2022","_ChangeInNumber","-11.1","14.7","-25.8","3.6",""
"3b1f5ae7-f491-4093-8f7e-1225f73780b5","MEASI","2022","_Population","1149.6","0.0","0.0","0.0",""
"8cd3b41c-cf01-4fa7-a0cc-12d2c491a6d9","MEASJ","2007","_Proportion","0.0","0.0","0.0","0.0","A"
"75e9ef17-dd85-4026-8214-9d40a8ba3785","MEASJ","2007","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"104b5423-7517-4300-8cc4-0982d3131410","MEASJ","2007","_Number","0.0","0.0","0.0","0.0","A"
"4656ddae-e04b-4053-b64e-01a1d160a045","MEASJ","2007","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"b7c7da05-9237-4230-b949-40115dafd758","MEASJ","2007","_Population","0.0","0.0","0.0","0.0","A"
"75df4bc2-65c1-4b0b-b2fa-c2b93564c422","MEASJ","2008","_Proportion","0.0","0.0","0.0","0.0","A"
"12f6ca12-8a92-46a2-9342-4353c86212e4","MEASJ","2008","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"5a0c142f-9d02-4a49-b5b0-262e26f16811","MEASJ","2008","_Number","0.0","0.0","0.0","0.0","A"
"5c0aa6f6-7c7f-4a74-bafc-2faf4a433e72","MEASJ","2008","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"ca93e7de-8be0-457b-8cd1-fcb72f190017","MEASJ","2008","_Population","0.0","0.0","0.0","0.0","A"
"713d09f3-70dc-4673-91e4-a8384180b3fb","MEASJ","2009","_Proportion","0.0","0.0","0.0","0.0","A"
"215a7832-8a0a-48b4-8c58-af60f19cd4a4","MEASJ","2009","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"5a621741-4089-4d15-a369-47c5c16347fd","MEASJ","2009","_Number","0.0","0.0","0.0","0.0","A"
"dea90767-2091-4f84-aa3a-5f2da916cbb6","MEASJ","2009","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"3b466e9c-d9bd-46cc-b443-7c14e6dc2ea4","MEASJ","2009","_Population","0.0","0.0","0.0","0.0","A"
"dd6651ca-720f-4bab-90fa-c4baf5c8fec8","MEASJ","2010","_Proportion","0.0","0.0","0.0","0.0","A"
"ec6acdeb-7790-4f71-a76e-e4de5ebc835e","MEASJ","2010","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"dc1fc3fe-99dd-4952-a188-ffbb88c591fd","MEASJ","2010","_Number","0.0","0.0","0.0","0.0","A"
"dfe6fb75-7b65-4386-884b-707d00008051","MEASJ","2010","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"4af7111d-146d-4ebb-ac20-cfc7c33d2764","MEASJ","2010","_Population","0.0","0.0","0.0","0.0","A"
"6d1508fb-4fb4-4e1b-8cca-6acb7d244598","MEASJ","2011","_Proportion","0.0","0.0","0.0","0.0","A"
"7552e95b-bdf3-4e73-90da-241ef808c348","MEASJ","2011","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"b4fbb4ac-311a-4c2e-a9df-4fd56fa2f63c","MEASJ","2011","_Number","0.0","0.0","0.0","0.0","A"
"f6dd3822-5f67-4b3f-996d-85c1a86b8787","MEASJ","2011","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"edd77fbe-0e4b-46f4-81e2-397cb0d7e3b6","MEASJ","2011","_Population","0.0","0.0","0.0","0.0","A"
"1d7d9fb4-f443-44d6-ba96-d4fb7ba4e29b","MEASJ","2012","_Proportion","0.0","0.0","0.0","0.0","A"
"04127813-e230-4b1c-a004-ca1d23e19869","MEASJ","2012","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"497a9548-1028-4a62-a219-8e1c0cfcf4c7","MEASJ","2012","_Number","0.0","0.0","0.0","0.0","A"
"e4aa628c-e0ef-468b-9a2f-8b4078627e6d","MEASJ","2012","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"9320fd98-e81a-4d52-aee9-fb5a41efd236","MEASJ","2012","_Population","0.0","0.0","0.0","0.0","A"
"2e009903-9b6e-45a0-9469-ffecdcb47d49","MEASJ","2013","_Proportion","10.5","3.3","7.2","13.8",""
"31f1d5c5-fd78-40ee-98e7-34a85a9422cd","MEASJ","2013","_ChangeInProportion","0.0","0.0","0.0","0.0","A"
"5fa9c94f-c7a6-4430-a73d-196857737630","MEASJ","2013","_Number","113.8","35.7","78.1","149.4",""
"8107b1e9-c805-4cb3-bdd3-490d36422f26","MEASJ","2013","_ChangeInNumber","0.0","0.0","0.0","0.0","A"
"7fb13379-4803-4819-98ac-59bece93ebdb","MEASJ","2013","_Population","1084.7","0.0","0.0","0.0",""
"fd851926-07ce-46d3-b48e-54c015b0f1d7","MEASJ","2014","_Proportion","8.9","2.6","6.2","11.5",""
"dff6dc93-3b95-48cb-ac5a-4599337e4915","MEASJ","2014","_ChangeInProportion","-1.6","4.2","-5.9","2.6",""
"3b968727-40c6-4a22-832d-4e5a450aac95","MEASJ","2014","_Number","96.2","28.3","67.9","124.5",""
"7c67066c-7d0d-4b7d-9964-571ed4812e39","MEASJ","2014","_ChangeInNumber","-17.6","46.0","-63.6","28.4",""
"a25b9c57-d6ad-49f6-ab07-65c8bb019023","MEASJ","2014","_Population","1083.9","0.0","0.0","0.0",""
